review_id,product_id,country,category,anonymous_brand,rating,review_text,theme_seed,sentiment_label,topic_id,topic_label,top_words
R00742,P0107,Philippines,Kimchi,Japanese Brand V,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,positive,2,Taste authenticity,"real korean, style food, style, rich seasoning, rich, seasoning feels, real, seasoning"
R00743,P0107,Philippines,Kimchi,Japanese Brand V,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00744,P0107,Philippines,Kimchi,Japanese Brand V,4,"Good flavor, but it feels a bit heavy for frequent consumption.",health_concern,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00745,P0108,Philippines,Kimchi,Korean Brand C,3,"The flavor is good, but it is too spicy for my family.",too_spicy,neutral,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R00746,P0108,Philippines,Kimchi,Korean Brand C,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R00747,P0108,Philippines,Kimchi,Korean Brand C,4,"The product is good, but the packaging does not feel very strong.",packaging_issue,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00748,P0108,Philippines,Kimchi,Korean Brand C,4,The portion is smaller than expected.,portion_size,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00749,P0108,Philippines,Kimchi,Korean Brand C,4,Easy to prepare and good for busy weekdays.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R00750,P0108,Philippines,Kimchi,Korean Brand C,2,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,negative,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00751,P0108,Philippines,Kimchi,Korean Brand C,4,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00752,P0108,Philippines,Kimchi,Korean Brand C,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R00753,P0108,Philippines,Kimchi,Korean Brand C,3,The portion is smaller than expected.,portion_size,neutral,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00754,P0108,Philippines,Kimchi,Korean Brand C,3,"The flavor is good, but it is too spicy for my family.",too_spicy,neutral,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R00755,P0109,Philippines,Kimchi,Private Label P,3,"The flavor is good, but it is too spicy for my family.",too_spicy,neutral,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R00756,P0109,Philippines,Kimchi,Private Label P,4,The label information could be clearer and easier to read.,packaging_issue,positive,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R00757,P0109,Philippines,Kimchi,Private Label P,5,Easy to prepare and good for busy weekdays.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R00758,P0109,Philippines,Kimchi,Private Label P,4,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00759,P0109,Philippines,Kimchi,Private Label P,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R00760,P0109,Philippines,Kimchi,Private Label P,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,positive,2,Taste authenticity,"real korean, style food, style, rich seasoning, rich, seasoning feels, real, seasoning"
R00761,P0110,Philippines,Kimchi,Japanese Brand S,2,"The product looks good, but I could not find clear halal information.",halal_concern,negative,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R00762,P0110,Philippines,Kimchi,Japanese Brand S,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R00763,P0110,Philippines,Kimchi,Japanese Brand S,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R00764,P0110,Philippines,Kimchi,Japanese Brand S,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R00765,P0110,Philippines,Kimchi,Japanese Brand S,3,"The product looks good, but I could not find clear halal information.",halal_concern,neutral,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R00766,P0110,Philippines,Kimchi,Japanese Brand S,4,The serving size could be larger for the price.,portion_size,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00767,P0110,Philippines,Kimchi,Japanese Brand S,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,positive,2,Taste authenticity,"real korean, style food, style, rich seasoning, rich, seasoning feels, real, seasoning"
R00768,P0110,Philippines,Kimchi,Japanese Brand S,3,"The product looks good, but I could not find clear halal information.",halal_concern,neutral,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R00769,P0111,Philippines,Kimchi,Local Brand J,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,positive,2,Taste authenticity,"real korean, style food, style, rich seasoning, rich, seasoning feels, real, seasoning"
R00770,P0111,Philippines,Kimchi,Local Brand J,4,Very convenient for a quick meal after work.,convenience_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R00771,P0111,Philippines,Kimchi,Local Brand J,2,Clear halal labeling would make me more confident to purchase.,halal_concern,negative,4,Halal trust and certification,"clear halal, clear, halal, looks, halal information, looks good, good clear, product looks"
R00772,P0111,Philippines,Kimchi,Local Brand J,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,positive,0,Taste authenticity,"reminds, restaurant food, tastes authentic, restaurant, reminds korean, authentic reminds, korean restaurant, flavor tastes"
R00773,P0111,Philippines,Kimchi,Local Brand J,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,positive,2,Taste authenticity,"real korean, style food, style, rich seasoning, rich, seasoning feels, real, seasoning"
R00774,P0111,Philippines,Kimchi,Local Brand J,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,positive,1,Convenience and quick meal,"quick, works, works quick, satisfying, taste satisfying, satisfying works, quick korean, korean meal"
R00775,P0111,Philippines,Kimchi,Local Brand J,2,The serving size could be larger for the price.,portion_size,negative,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00776,P0111,Philippines,Kimchi,Local Brand J,4,"The product is good, but the packaging does not feel very strong.",packaging_issue,positive,3,Price sensitivity,"size, price, product good, portion, quite high, quite, price feels, high"
R00777,P0112,Philippines,Kimchi,Private Label H,5,I like that it saves time and still tastes good.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R00778,P0112,Philippines,Kimchi,Private Label H,3,I wish there was a milder version because the spice level is too strong.,too_spicy,neutral,6,Spiciness and taste localization,"level, wish, wish milder, spice, spice level, milder version, version spice, milder"
R00779,P0112,Philippines,Kimchi,Private Label H,4,Easy to prepare and good for busy weekdays.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
R00780,P0112,Philippines,Kimchi,Private Label H,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,positive,2,Taste authenticity,"real korean, style food, style, rich seasoning, rich, seasoning feels, real, seasoning"
R00781,P0112,Philippines,Kimchi,Private Label H,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,neutral,7,Halal trust and certification,"buy, like buy, discount, buy discount, like, certification, halal certification, clearly shown"
R00782,P0112,Philippines,Kimchi,Private Label H,4,I like that it saves time and still tastes good.,convenience_positive,positive,5,General product experience,"tastes good, tastes, good, saves time, saves, time, time tastes, like saves"
