review_id,product_id,country,platform,category,anonymous_brand,product_name,rating,review_text,theme_seed,data_type
R00617,P0090,Malaysia,Lazada MY,Seaweed snack,Korean Brand E,Roasted Seaweed - snack pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00618,P0091,Malaysia,Lazada MY,Seaweed snack,Japanese Brand P,Seaweed Snack - snack pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00619,P0091,Malaysia,Lazada MY,Seaweed snack,Japanese Brand P,Seaweed Snack - snack pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00620,P0091,Malaysia,Lazada MY,Seaweed snack,Japanese Brand P,Seaweed Snack - snack pack,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R00621,P0091,Malaysia,Lazada MY,Seaweed snack,Japanese Brand P,Seaweed Snack - snack pack,2,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00622,P0091,Malaysia,Lazada MY,Seaweed snack,Japanese Brand P,Seaweed Snack - snack pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00623,P0091,Malaysia,Lazada MY,Seaweed snack,Japanese Brand P,Seaweed Snack - snack pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00624,P0091,Malaysia,Lazada MY,Seaweed snack,Japanese Brand P,Seaweed Snack - snack pack,4,"The product is good, but the price feels quite high for the portion size.",price_sensitivity,synthetic_review_corpus
R00625,P0092,Malaysia,Lazada MY,Seaweed snack,Local Brand P,Seaweed Snack - snack pack,2,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R00626,P0092,Malaysia,Lazada MY,Seaweed snack,Local Brand P,Seaweed Snack - snack pack,3,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R00627,P0092,Malaysia,Lazada MY,Seaweed snack,Local Brand P,Seaweed Snack - snack pack,4,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R00628,P0092,Malaysia,Lazada MY,Seaweed snack,Local Brand P,Seaweed Snack - snack pack,2,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00629,P0092,Malaysia,Lazada MY,Seaweed snack,Local Brand P,Seaweed Snack - snack pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00630,P0092,Malaysia,Lazada MY,Seaweed snack,Local Brand P,Seaweed Snack - snack pack,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00631,P0093,Malaysia,Shopee MY,Seaweed snack,Private Label R,Roasted Seaweed - multi-pack,2,I would prefer a healthier version with cleaner ingredients.,health_concern,synthetic_review_corpus
R00632,P0093,Malaysia,Shopee MY,Seaweed snack,Private Label R,Roasted Seaweed - multi-pack,2,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00633,P0093,Malaysia,Shopee MY,Seaweed snack,Private Label R,Roasted Seaweed - multi-pack,2,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R00634,P0093,Malaysia,Shopee MY,Seaweed snack,Private Label R,Roasted Seaweed - multi-pack,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R00635,P0093,Malaysia,Shopee MY,Seaweed snack,Private Label R,Roasted Seaweed - multi-pack,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00636,P0094,Malaysia,Lazada MY,Seaweed snack,Korean Brand T,Seaweed Crisps - multi-pack,4,"The product is good, but the packaging does not feel very strong.",packaging_issue,synthetic_review_corpus
R00637,P0094,Malaysia,Lazada MY,Seaweed snack,Korean Brand T,Seaweed Crisps - multi-pack,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00638,P0094,Malaysia,Lazada MY,Seaweed snack,Korean Brand T,Seaweed Crisps - multi-pack,4,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00639,P0094,Malaysia,Lazada MY,Seaweed snack,Korean Brand T,Seaweed Crisps - multi-pack,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R00640,P0094,Malaysia,Lazada MY,Seaweed snack,Korean Brand T,Seaweed Crisps - multi-pack,2,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R00641,P0094,Malaysia,Lazada MY,Seaweed snack,Korean Brand T,Seaweed Crisps - multi-pack,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R00642,P0094,Malaysia,Lazada MY,Seaweed snack,Korean Brand T,Seaweed Crisps - multi-pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00643,P0094,Malaysia,Lazada MY,Seaweed snack,Korean Brand T,Seaweed Crisps - multi-pack,2,"The taste is nice, but I wish it had less sodium.",health_concern,synthetic_review_corpus
R00644,P0095,Malaysia,Shopee MY,Seaweed snack,Local Brand A,Seaweed Snack - multi-pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00645,P0095,Malaysia,Shopee MY,Seaweed snack,Local Brand A,Seaweed Snack - multi-pack,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00646,P0095,Malaysia,Shopee MY,Seaweed snack,Local Brand A,Seaweed Snack - multi-pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00647,P0095,Malaysia,Shopee MY,Seaweed snack,Local Brand A,Seaweed Snack - multi-pack,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R00648,P0095,Malaysia,Shopee MY,Seaweed snack,Local Brand A,Seaweed Snack - multi-pack,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00649,P0095,Malaysia,Shopee MY,Seaweed snack,Local Brand A,Seaweed Snack - multi-pack,3,The packaging could be improved because it was slightly damaged when delivered.,packaging_issue,synthetic_review_corpus
R00650,P0095,Malaysia,Shopee MY,Seaweed snack,Local Brand A,Seaweed Snack - multi-pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00651,P0096,Malaysia,Lazada MY,Seaweed snack,Japanese Brand F,Seaweed Snack - tray pack,2,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00652,P0096,Malaysia,Lazada MY,Seaweed snack,Japanese Brand F,Seaweed Snack - tray pack,3,The serving size could be larger for the price.,portion_size,synthetic_review_corpus
R00653,P0096,Malaysia,Lazada MY,Seaweed snack,Japanese Brand F,Seaweed Snack - tray pack,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00654,P0096,Malaysia,Lazada MY,Seaweed snack,Japanese Brand F,Seaweed Snack - tray pack,3,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00655,P0096,Malaysia,Lazada MY,Seaweed snack,Japanese Brand F,Seaweed Snack - tray pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00656,P0096,Malaysia,Lazada MY,Seaweed snack,Japanese Brand F,Seaweed Snack - tray pack,4,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R00657,P0096,Malaysia,Lazada MY,Seaweed snack,Japanese Brand F,Seaweed Snack - tray pack,4,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00658,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00659,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,4,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R00660,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,5,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00661,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00662,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00663,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,2,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00664,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,2,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R00665,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,3,The label information could be clearer and easier to read.,packaging_issue,synthetic_review_corpus
R00666,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,4,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R00667,P0097,Philippines,Shopee PH,Korean ramen,Premium Import Brand U,Spicy Ramen - multi-pack,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R00668,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,3,"The taste is fine, but it feels expensive compared with local alternatives.",price_sensitivity,synthetic_review_corpus
R00669,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
R00670,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,3,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R00671,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,3,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R00672,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00673,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00674,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,4,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00675,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,3,I would buy this more often if the halal certification was clearly shown.,halal_concern,synthetic_review_corpus
R00676,P0098,Philippines,Shopee PH,Korean ramen,Japanese Brand F,Spicy Ramen - multi-pack,5,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R00677,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00678,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,3,"The product looks good, but I could not find clear halal information.",halal_concern,synthetic_review_corpus
R00679,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,5,The flavor tastes authentic and reminds me of Korean restaurant food.,taste_authenticity_positive,synthetic_review_corpus
R00680,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R00681,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,5,I like the rich seasoning and it feels close to real Korean-style food.,taste_authenticity_positive,synthetic_review_corpus
R00682,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,2,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R00683,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,4,Easy to prepare and good for busy weekdays.,convenience_positive,synthetic_review_corpus
R00684,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,2,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R00685,P0099,Philippines,Lazada PH,Korean ramen,Korean Brand L,Cheese Ramen - multi-pack,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R00686,P0100,Philippines,Lazada PH,Korean ramen,Japanese Brand C,Cheese Ramen - multi-pack,2,I wish there was a milder version because the spice level is too strong.,too_spicy,synthetic_review_corpus
R00687,P0100,Philippines,Lazada PH,Korean ramen,Japanese Brand C,Cheese Ramen - multi-pack,3,"The product tastes nice, but the heat level may be difficult for beginners.",too_spicy,synthetic_review_corpus
R00688,P0100,Philippines,Lazada PH,Korean ramen,Japanese Brand C,Cheese Ramen - multi-pack,4,The taste is very satisfying and works well for a quick Korean meal at home.,taste_authenticity_positive,synthetic_review_corpus
R00689,P0100,Philippines,Lazada PH,Korean ramen,Japanese Brand C,Cheese Ramen - multi-pack,4,"The flavor is good, but it is too spicy for my family.",too_spicy,synthetic_review_corpus
R00690,P0100,Philippines,Lazada PH,Korean ramen,Japanese Brand C,Cheese Ramen - multi-pack,5,I like that it saves time and still tastes good.,convenience_positive,synthetic_review_corpus
R00691,P0100,Philippines,Lazada PH,Korean ramen,Japanese Brand C,Cheese Ramen - multi-pack,5,Very convenient for a quick meal after work.,convenience_positive,synthetic_review_corpus
R00692,P0100,Philippines,Lazada PH,Korean ramen,Japanese Brand C,Cheese Ramen - multi-pack,2,"It tastes good, but one pack is not enough for a full meal.",portion_size,synthetic_review_corpus
R00693,P0101,Philippines,Shopee PH,Korean ramen,Japanese Brand H,Spicy Ramen - multi-pack,2,Clear halal labeling would make me more confident to purchase.,halal_concern,synthetic_review_corpus
R00694,P0101,Philippines,Shopee PH,Korean ramen,Japanese Brand H,Spicy Ramen - multi-pack,3,"I like it, but I would only buy again if there is a discount.",price_sensitivity,synthetic_review_corpus
